source_index,OG_sent,simple_sent(prompt1),simple_sent(prompt2),Prompt1,Prompt2,Model
,,,,,,
41233,"Stefan Zweig (/??t?.fan t?sva??k/), né le 28 novembre 1881 à Vienne en Autriche-Hongrie et mort le 22 février  à Petrópolis au Brésil, est un écrivain, dramaturge, journaliste et biographe autrichien.","Stefan Zweig était un écrivain, dramaturge et journaliste autrichien.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
13533,Il fut suivi par Windows Millennium (ME) pour le grand public et par Windows 2000 pour les entreprises.,Windows Millennium et Windows 2000 sont sortis après Windows.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
19060,La latitude est utilisée en combinaison avec la longitude pour indiquer la position précise d'un élément sur Terre.,La latitude est utilisée pour indiquer la position d'un lieu sur Terre.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
16859,"La Bohême (?echy en tchèque, Böhmen en allemand) est une région historique d'Europe centrale, actuellement l'une des composantes de la Tchéquie avec la Moravie et une petite fraction de la Silésie.",La Bohême est une région historique en Europe centrale.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
39421,"Rush Wars  est un jeu vidéo mobile de stratégie en temps réel massivement multijoueurs, développé et édité par le studio finlandais Supercell.",Rush Wars est un jeu vidéo de stratégie en temps réel.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
12581,"Ignace de Loyola (Ignazio Loiolakoa en basque, Íñigo López de Loyola en espagnol), né en 1491[note  à Loiola et mort le 31 juillet 1556 à Rome, est un prêtre et théologien basque-espagnol.",Ignace de Loyola était un prêtre et théologien basque-espagnol.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
4226,"Certains ayatollahs portent des turbans noirs (surtout dans le monde arabe et persan) ou verts, ce qui indique leur position de sayyid, autrement dit de descendant de Mahomet via sa fille Fatima, épouse d'Ali, le premier Imam dans le chiisme duodécimain.",Certains ayatollahs portent des turbans noirs ou verts.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
18290,"La fermentation lactique, ou lacto-fermentation, est un mode de fermentation (production  d'énergie anaérobie) qui, en présence de glucides et de bactéries spécifiques (les ferments lactiques), induit la formation d'acide lactique.",La fermentation lactique est un processus qui produit de l'acide lactique.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
31385,"Les brodeurs sur machine guidée main peuvent, eux, broder avec plusieurs fils et pour des ouvrages de plus grande taille.",Les brodeurs sur machine peuvent broder avec plusieurs fils.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
41711,"Taylor Alison Swift [?te?l? ?æl?s?n sw?ft][Note, née le 13 décembre 1989 à Reading, en Pennsylvanie, est une auteure-compositrice-interprète et actrice américaine.",Taylor Swift est une chanteuse et actrice américaine.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
34278,"Louis Ier dit « le Pieux » ou « le Débonnaire », né en 778 à Cassinogilum (localisation incertaine, soit Casseuil près de Bordeaux, Chasseneuil-du-Poitou dans la Vienne ou encore Casseneuil en Lot-et-Garonne) et mort le 20 juin 840 à Ingelheim, près de Mayence, est roi d'Aquitaine jusqu'en 814, puis empereur d'Occident de 814 à sa mort en 840.",Louis Ier était roi d'Aquitaine et empereur d'Occident.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
21513,"La tristesse est une douleur émotionnelle associée, ou caractérisée par des sentiments de désavantages, à une perte, au désespoir ou au chagrin.",La tristesse est une douleur émotionnelle.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
25431,"Le Googleplex est le siège social de Google, situé au 1600 Amphitheatre Parkway à Mountain View, en Californie près de San José.",Le Googleplex est le siège social de Google.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
42810,"Un barrage est un ouvrage d'art hydraulique construit en travers d'un cours d'eau et destiné à en réguler le débit et/ou à stocker de l'eau, notamment pour le contrôle des crues, l'irrigation, l'industrie, l'hydroélectricité, la pisciculture et la retenue d'eau potable.",Un barrage est un ouvrage qui régule le débit d'un cours d'eau.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
10802,"François Duvalier, surnommé « Papa Doc », né à Port-au-Prince le 14 avril 1907 et mort dans la même ville le 21 avril 1971, est un médecin et homme politique haïtien devenu président de la République d'Haïti de 1957 à 1964, et président à vie de 1964 à sa mort en 1971.",François Duvalier était un médecin et homme politique haïtien.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
15301,"Jusqu’en 1964, c'est le pont suspendu le plus long du monde et il constitue au XXIe siècle le monument le plus célèbre de San Francisco.",Le pont suspendu de San Francisco est un monument célèbre.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
46198,"Windows NT (« New technology » ou « nouvelle technologie ») désigne la série de systèmes d'exploitation multitâche préemptif, multi-utilisateur, multiprocesseur, créés par Microsoft et ne reposant pas sur le système historique MS-DOS de Microsoft, contrairement à Windows 1.0, 2, 3.x, 95, 98 et Me.",Windows NT est un système d'exploitation.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
23317,Le calmar colossal n'est pas un proche parent des calmars géants du genre Architeuthis.,Le calmar colossal n'est pas un proche parent des calmars géants.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
30723,"L'église Notre-Dame d'Estang est située dans la commune française Estang, dans le Gers.",L'église Notre-Dame d'Estang est située dans le Gers.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
41746,"TéléTOON+ (anciennement Télétoon, stylisé TELETOON, TéléTOON puis TéléTOON+) est une chaîne de télévision française, appartenant au Groupe Canal+ (anciennement TPS).",TéléTOON+ est une chaîne de télévision française.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
3182,Bobo-Dioulasso est la capitale économique du Burkina Faso et la deuxième ville en population après Ouagadougou.,Bobo-Dioulasso est la capitale économique du Burkina Faso.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
15887,L’Allier (/a.lje/[Note ) est un département français situé dans la région Auvergne-Rhône-Alpes.,L'Allier est un département français.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
19765,"La musique est de Bruno Coulais et les paroles de Christophe Barratier, réalisateur et coscénariste du film.",La musique du film a été composée par Bruno Coulais.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
23976,"Le Chrysler Building (en français la « tour Chrysler ») est un gratte-ciel de la ville de New York, aux États-Unis.",Le Chrysler Building est un gratte-ciel de New York.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
5254,"Chimpanzé commun, Chimpanzé Le Chimpanzé commun (Pan troglodytes) est une espèce de singes appartenant à la famille des hominidés.",Le chimpanzé commun est une espèce de singe.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
9525,"En informatique, une application web (aussi appelée web application, de l'anglais et français) est une application manipulable directement en ligne grâce à un navigateur web et qui ne nécessite donc pas d'installation sur les machines clientes, contrairement aux applications mobiles.",Une application web est une application qui fonctionne sur internet.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
2249,Autoportrait à l'oreille bandée et à la pipe est une peinture à l'huile sur toile de l'artiste peintre néerlandais Vincent Van Gogh réalisée à Arles en janvier 1889.,Autoportrait à l'oreille bandée est une peinture de Vincent Van Gogh.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
36757,On appelle bronche un conduit qui apporte l'air riche en dioxygène depuis l'extérieur du corps dans les poumons.,La bronche est un conduit qui apporte l'air dans les poumons.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
16190,"L’entomophagie est la consommation d'insectes par l'être humain,[Note.",L'entomophagie est la consommation d'insectes.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
21675,"La ville de Toulon est située dans le Midi de la France dans le Sud-Ouest du département du Var sur le littoral méditerranéen, à mi-chemin entre Marseille, à l'ouest, et Saint-Tropez, à l'est.",La ville de Toulon est située dans le Midi de la France.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
30080,Le traitement des eaux usées est l’ensemble des procédés visant à dépolluer l’eau usée avant son retour dans le milieu naturel ou sa réutilisation.,Le traitement des eaux usées est un processus qui dépollue l'eau.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
22439,"L'arbalète (du latin arcuballista) est une arme de trait, constituée d'un arc monté sur un fût et lançant des projectiles appelés « carreaux ».",L'arbalète est une arme de trait.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
33372,"L'expression jour J (en anglais : D-Day), déjà utilisée par les militaires lors de la préparation des offensives de la fin de la Première Guerre mondiale, désigne actuellement le mardi 6 juin 1944, premier jour du débarquement de Normandie, marquant le début de la bataille de Normandie lors de la Seconde Guerre mondiale.",Le jour J est le premier jour du débarquement de Normandie.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
17048,"La carte d'état-major est une carte générale de la France réalisée, dans sa première version, au XIXe siècle.",La carte d'état-major est une carte de la France.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
34892,"Mannheim (prononcé : /?man?ha??m/ Écouter) est une ville industrielle du Land du Bade-Wurtemberg, dans le sud-ouest de l'Allemagne.",Mannheim est une ville industrielle en Allemagne.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
35769,"Militant politique pour les droits civiques, et notamment ceux des Noirs américains, il a été candidat, avec un programme très progressiste, à l'investiture du Parti démocrate pour les élections présidentielles, en 1984 et en 1988.","Militant politique, il a été candidat à l'investiture du Parti démocrate.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
38824,"Ravagée par un tremblement de terre en 1960, la ville a été entièrement reconstruite selon les normes parasismiques obligatoires.",La ville a été reconstruite après un tremblement de terre.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
13301,Il est reconnu comme le précurseur et l'inspirateur de la Convention des droits de l'enfant.,Il est reconnu comme le précurseur de la Convention des droits de l'enfant.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
42215,"Tom Frager, né le 1er juillet 1977 à Dakar au Sénégal, est auteur-compositeur-interprète français faisant partie du groupe Gwayav' et surfeur dix fois champion de surf en Guadeloupe.",Tom Frager est un auteur-compositeur-interprète français.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
21748,"La voiture sans conducteur de Google, souvent appelée Google Car (en français : voiture Google), est un démonstrateur de voiture autonome en développement en 2020 par Google X, filiale d'Alphabet.",La voiture sans conducteur de Google est un démonstrateur de voiture autonome.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
38352,"Pour remplir cet objectif, l'agence spatiale américaine, la NASA, développe le vaisseau spatial Gemini biplace disposant de capacités de manœuvre en orbite importantes et qui, pour la première fois dans le monde de l'astronautique, met en œuvre un ordinateur embarqué.",La NASA a développé le vaisseau spatial Gemini.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
43826,"Un pied à coulisse, ou calibre à coulisse, est un instrument de mesure de longueur composé essentiellement de deux parties coulissantes l'une par rapport à l'autre, la partie mobile comportant le système de mesure appelé vernier.",Un pied à coulisse est un instrument de mesure de longueur.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
14932,"Jodhpur (hindi : ?????? [djodpour], « ville de Jodha ») est l'ancienne capitale du Mârvar et la deuxième ville de l'État indien du Rajasthan en nombre d'habitants, après la capitale de l’État, Jaipur, dont elle est distante de 340 km.",Jodhpur est l'ancienne capitale du Mârvar.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
24692,"Le deutérium, noté 2H ou D, est l'isotope de l'hydrogène dont le nombre de masse est égal à 2 : son noyau atomique, appelé deuton ou deutéron, compte 1 proton et 1 neutron avec un spin 1+ pour une masse atomique de 2,014 101 777 8 g/mol.",Le deutérium est un isotope de l'hydrogène.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
31496,"Les chambres de commerce et d'industrie (CCI) sont, en France comme dans d'autres pays, des organismes chargés de représenter les intérêts des entreprises commerciales, industrielles et de services d'une zone géographique et de leur apporter certains services.",Les chambres de commerce et d'industrie représentent les intérêts des entreprises.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
19948,"La Nouvelle-Zélande (en anglais : New Zealand ; en maori : Aotearoa) est un pays insulaire d'Océanie, situé dans le sud-ouest de l'océan Pacifique.",La Nouvelle-Zélande est un pays insulaire d'Océanie.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
23382,Le Cantal (/k??.tal/) est un département français faisant partie de la région Auvergne-Rhône-Alpes.,Le Cantal est un département français.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
45525,"Valentin Brunel, dit Kungs (prononcé : [ku?z]), est un disc jockey, auteur-compositeur et musicien français, né le 17 décembre 1996 à Toulon.",Valentin Brunel est un disc jockey et musicien français.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
29015,"Le screamo définit de nombreux sous-genres dont le crunkcore, un style de crunk utilisant les techniques vocales du screamo ; le screamo est influencé par le grindcore ; le Nintendocore s'inspire du screamo ; et l'emoviolence, qui mélange screamo et powerviolence.","Le screamo est un genre de musique qui a influencé d'autres styles, comme le crunkcore et l'emoviolence.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
6665,"Dans l'histoire, la « Panthère rose » est le nom d'un bijou, objet de l'enquête de l'inspecteur parisien Jacques Clouseau : le générique du film la met cependant en scène sous la forme d'un félin rose en dessin animé.","La ""Panthère rose"" est un bijou qui est au centre d'une enquête dans un film.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
37815,"Philippe Soupault, né le 2 août 1897 à Chaville et mort le 12 mars 1990 à Paris XVIe, est un écrivain, poète et journaliste français, cofondateur du surréalisme.",Philippe Soupault était un écrivain et poète français qui a cofondé le surréalisme.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
